subject	hemi	Sub	CA1	CA2	CA3	CA4	DG	SRLM	Cyst
sub-6686191	L	429.7696214234456	921.6754772728308	126.36047672946006	351.33732551615685	140.64053060486913	140.8965315707028	548.4340691175312	37.096139955334365
sub-6686191	R	356.1293435953557	1012.563820173964	126.01647543162107	352.92133149225265	158.48859794158489	135.84851252567023	558.4581069359556	36.95213941205293
sub-6653277	L	433.22215452231467	885.2842287886888	145.87137860432267	350.7585058081895	103.59155871160328	135.9194209985435	534.30172393471	29.783873124048117
sub-6653277	R	404.64627625234425	895.428185576573	113.87151492014527	272.7588380780071	123.06347576342525	122.10347985289992	502.61385892145336	44.32781116850674
sub-6405157	L	457.8631156068295	776.9264993146062	140.40772879309952	360.3993038646877	101.70380355231464	121.231765832752	512.7350096181035	33.679934944957495
sub-6405157	R	434.70316034182906	869.1343212090433	131.06374684162438	303.33541408739984	139.83172990567982	128.00775274448097	533.3829697351903	19.079963145777583
sub-6570677	L	543.216911142692	1060.0097779640928	146.88024636358023	344.61657802853733	185.3763109333813	158.83226641081274	690.0491574257612	28.672048091888428
sub-6570677	R	608.2970203021541	1050.329761727713	133.22422345820814	257.8164324378595	273.400458577089	154.74425955396146	717.129202847369	45.70407665986568
sub-6086470	L	506.5728984810412	977.154017323628	145.1431113537401	366.0697587188333	195.1508051790297	169.11096460931003	619.6122063919902	29.53581916540861
sub-6086470	R	463.2371638063341	1019.8417559657246	143.36712222732604	313.2220822814852	237.0385487191379	162.45500536076725	626.9561614282429	36.38377723842859
sub-7495593	L	497.5908650876954	821.4461264340207	125.86371292825788	374.1671465942636	207.25552728865296	159.40763642080128	587.942659012042	10.71197556797415
sub-7495593	R	505.2868475345895	897.3339533479884	145.1836688630283	352.7751953853294	255.90341633185744	163.90362616628408	626.9025701517239	34.247921886853874
sub-9481794	L	416.81713584437966	803.3141890652478	110.5363012161106	305.13683151081204	116.35231706500052	119.12032460793851	500.489363854751	29.976081686094403
sub-9481794	R	363.5209906101227	660.8898009527475	116.33631702139974	253.93669198825955	143.1283900309354	104.77628551982345	425.8411604352296	50.24813692830503
sub-8253978	L	471.7750887349248	970.7981248386204	148.81571255251765	392.5192418228835	135.48773829638958	141.6717263516039	591.7268570400774	19.93596149235964
sub-8253978	R	461.9031078033149	980.262106558308	119.82376855239272	314.10339328832924	157.5516956783831	115.20777746848762	568.614901682362	24.391952885314826
sub-9882308	L	494.52871433645487	856.0332365222275	163.5602362593636	426.6166162388399	166.51224052347243	153.52822176832706	595.4248600788414	60.48808737378568
sub-9882308	R	527.5607620505616	972.8094052029774	152.032219607383	368.3205320313573	228.3603298617527	172.40824904013425	630.016910046339	89.72812961041927
sub-6954998	L	483.05804740823805	888.7237667944282	123.11252180393784	393.0976661173627	160.84068171214312	144.8806140664965	591.5385071951896	31.504133528098464
sub-6954998	R	492.2980865715072	1001.636245366186	124.58452804293483	327.18538675270975	167.06470809224993	143.5206083022058	608.0745772821829	27.55211677774787
sub-8796916	L	361.5276804724708	672.0394060341641	86.39992363750935	252.2397770639509	166.66385269816965	113.19989995099604	454.039598708041	39.16796538233757
sub-8796916	R	404.15964279323816	710.8553717276081	98.59991285484284	260.9917693287134	141.24787516146898	123.75989061780274	471.5915831951425	34.46396953985095
sub-9369902	L	423.2773591857404	908.9703289624304	140.89512095972896	372.7176746260375	128.67919717449695	137.7831403752789	572.2124299844727	8.26394844148308
sub-9369902	R	421.2373719131574	905.7463490767404	126.2952120481059	302.14211494475603	168.55894836597145	137.09514466766268	550.724564046599	16.93589433748275
sub-8502872	L	473.584739215672	769.2252006791532	136.168212544173	364.0005681663752	137.40821447968483	142.592222571373	511.11279779300094	74.89611690491438
sub-8502872	R	441.8166896291077	803.7052544988692	112.38417541980743	305.28047651052475	162.52025367692113	131.8002057261765	499.5447797365487	77.2081205137074
sub-9589815	L	345.3543482506648	817.6295595047995	132.38490015640855	344.06633949279785	132.81690309382975	140.6729565113783	517.0355156036094	15.024102156981826
sub-9589815	R	408.4507772773504	896.6540968352929	126.08085729181768	275.64187423791736	171.37716528587043	141.18495999276638	545.8917118124664	20.000135991722345
sub-6937998	L	643.931253997609	1080.3574594035745	147.44074506685138	440.22622460871935	219.68111012130976	206.73704471066597	752.5558029133826	77.26439044252038
sub-6937998	R	583.5229487344623	1172.4059245549142	157.72079701535404	369.5298673566431	283.01743018068373	202.1770216673613	734.0917096082121	95.2324812412262
sub-8065270	L	424.7747839149088	871.7175043653697	154.88755657337606	371.65493599139154	125.1036418415606	128.75963137485087	521.0385083220899	57.80783450230956
sub-8065270	R	417.0308060850948	919.4853676110506	129.5596290845424	317.87108996883035	161.7275369912386	130.04762768745422	518.5185155365616	90.43974108062685
sub-9157179	L	492.8077939255163	891.2316273190081	129.4959458494559	332.97586076147854	153.8079356830567	135.23194345086813	587.5837542936206	22.143990740180016
sub-9157179	R	473.15980214159936	875.0156340999529	97.42395926080644	290.22387863881886	177.90392560698092	128.49594626761973	575.2717594420537	10.599995567463338
sub-7627786	L	447.6332719307393	874.8584858728573	139.94439764600247	363.76903363410383	159.07245199754834	150.01642626523972	583.8976591201499	10.192028960213063
sub-7627786	R	447.7532722717151	920.666616034694	127.68036279827356	292.60083141271025	201.32057204376903	152.4804332666099	596.8496959228069	13.224037575535476
sub-9460079	L	411.41851008776575	824.9410330122337	137.49683887604624	313.6099133519456	200.02522036526352	135.6968278940767	564.6514449706301	44.00826849695295
sub-9460079	R	389.8503784993664	864.0452715894207	134.59282115846872	307.7618776727468	170.13703801576048	131.9288049051538	543.0353130893782	33.9202069491148
sub-8913388	L	613.2948867771775	1238.6697516273707	146.4797341171652	401.57527108024806	170.43169064074755	167.01569684129208	737.4466614229605	29.343946736305952
sub-8913388	R	570.8629637975246	1248.4937337953595	147.62373204063624	356.14335354603827	224.5515924049541	186.02366233896464	742.1186529425904	29.895945734344423
sub-8623581	L	575.2117772502825	1034.8867958039043	158.18503875564784	374.7464608522132	164.28907883912325	153.54500828590244	720.3327302178368	25.320166270248592
sub-8623581	R	530.6514846356586	1154.3995806099847	151.75299651827663	356.52234117966145	183.03320192638785	160.32105278223753	700.0285968864337	52.616345516406
sub-6604264	L	474.22120697051287	1008.6180595234036	127.14325116202237	365.8938449881971	133.4312141276896	138.95118161663413	637.4842453971505	11.239933799952269
sub-6604264	R	456.6853102520108	1072.0736857876182	126.69525380060075	331.6460466980934	178.04695135354996	141.39116724580526	654.148147251457	19.095887530595064
sub-7131454	L	454.7023276928812	917.3086263164878	136.391498378478	353.8866984732449	131.6795157082379	147.4634576579556	585.3498471966013	15.703942243941128
sub-7131454	R	444.9823634410277	915.6046325834468	122.39154986757784	295.0389149039984	159.9514117296785	138.55149043444544	576.5178796788678	24.503909879364077
sub-7243263	L	497.0326022291556	931.0571281146258	147.38417857792228	359.42443549633026	129.336156710051	139.59216913674027	586.7927109869197	14.200017205439508
sub-7243263	R	457.0485537825152	959.3771624285728	132.72016081027687	276.6243351716548	182.00022052042183	143.9521744195372	573.9846954680979	22.16002685017884
sub-8867610	L	396.0879265917465	776.5038560880348	131.4639756353572	353.6959344483912	139.04797422979027	133.99997516535225	481.94391067978	61.18398866057396
sub-8867610	R	416.1519228732213	900.1358331749216	122.30397733300924	308.74394277948886	187.2799652907997	137.5919744996354	541.4638996487483	36.3759932583198
sub-7620469	L	398.7449009176344	607.4973725695163	56.85612845979631	210.4244754295796	183.14441379345956	87.056196693331	421.5129523593933	26.08805894292891
sub-7620469	R	331.18474827334285	779.5697613470256	118.27226722240448	287.4246494024992	125.75228412263095	107.90424379706384	466.6890544295311	26.728060388937596
sub-7175272	L	698.9947185218334	966.755759894848	122.04847466945648	404.0575714558363	156.60860908031464	131.97651328146458	656.6985540241003	13.38405205309391
sub-7175272	R	625.1144311875105	1067.2601507753134	110.89643129706384	323.49725814163685	217.01684401929376	142.75255519151688	744.242894500494	4.872018948197365
sub-7670989	L	482.9745048433542	925.9331335648894	139.1115693487227	391.9507866278291	202.15137419477105	169.27147598192096	656.2779683433473	24.81592317670584
sub-7670989	R	402.42275420948863	974.8289821967484	144.71955198794603	330.4709769524634	256.08720722422004	172.80746503546834	662.9979475401342	22.879929170012478
sub-7567693	L	440.3745854543522	715.0697030946612	112.26363939326257	322.6549635864794	98.31168420892207	106.47165799792856	491.74242045357823	15.823949171230195
sub-7567693	R	457.934529049322	859.62123877462	133.39157152734697	290.9190655266866	152.81550913490355	116.90362448897211	549.0622363341972	37.7758786585182
sub-9548396	L	558.1544306762516	1047.7085626088085	139.29660661518574	381.4336610846221	174.28075896576047	153.20066716521978	702.6750600412488	26.56011566519737
sub-9548396	R	519.9542643204331	1001.684362180531	122.99253561347724	301.37731245160103	233.5850172266364	154.30467197299004	640.6107897609472	22.69609883800149
sub-7134056	L	547.4907666519284	1016.2611355036496	132.77667096443474	380.9859252478928	158.80080247297883	160.91281314566731	607.1470681149513	37.744190733879805
sub-7134056	R	516.3386092297733	1203.318080764264	133.28867355175316	332.2176788058132	214.9450861886144	168.93685369379818	689.9714866541326	21.456108424812555
sub-9389605	L	373.177321027033	915.2272398537024	161.81657282169908	375.2573283901438	125.17644311767071	137.80848783440888	581.250057592988	13.71204853989184
sub-9389605	R	380.8813482988626	944.6753440983592	122.9364351881668	297.9290546523407	176.48862475994974	143.22450700681657	571.5220231562853	17.960063577629626
sub-6880490	L	393.2170715332031	833.3222708385438	168.27245854958892	352.94496178999543	143.72839166596532	138.4643773213029	549.6014976873994	33.48009123466909
sub-6880490	R	433.8491822574288	864.33835535869	127.93634863197803	258.9847057443112	151.304412310943	113.33630884625018	544.417483560741	33.02408999204636
sub-7607477	L	422.1066244356334	728.1325271427631	135.88084483519197	290.9538089968264	108.8966770619154	115.87272043526173	490.4430493153632	31.624196622520685
sub-7607477	R	405.3705203793943	799.4849707745016	126.96078937500717	295.9138398356736	160.92100052163005	124.25677256286144	517.243215944618	40.0082487501204
sub-9096690	L	469.6316942721605	1000.5033486774192	150.65590192377567	400.4237393261865	174.03188670612872	151.799901179038	628.3275909619406	54.18396472651512
sub-9096690	R	533.8076524939388	1017.0313379177824	131.54391436558217	335.5517815575004	211.943862025626	151.91990110091865	661.5835693124682	43.80797148123384
sub-8206666	L	489.4949975227937	886.6781840985641	128.85573610570282	375.9192301239818	129.695734385401	125.58374280668797	574.6308231661096	49.83189794514328
sub-8206666	R	402.1191764669493	939.3740761782974	126.55174082424492	345.2872928576544	133.3757268488407	122.67974875401706	559.9348532631993	34.84792863205075
sub-7195884	L	451.4284477969632	888.6490073930472	154.16678689140826	312.2455430002883	115.92708779219538	135.01493759360164	572.4114958047867	9.271927041001618
sub-7195884	R	438.6605482650921	1067.4716002726927	140.6308934027329	310.22155892662704	130.3749741045758	119.99905575066803	621.2591114323586	13.407894495874643
sub-7108358	L	383.1943824999034	793.6849347129464	133.54483031108975	292.7698202878237	132.3288227505982	130.90481389686465	508.4431612305343	28.84817936271429
sub-7108358	R	360.46624118834734	847.6932705081999	125.9127828590572	267.2336615175009	145.7289060652256	126.03278360515831	498.7391008958221	58.792365539819
sub-8451275	L	523.4561467394233	957.3442683704196	132.2160370638594	379.70410644169897	150.3760421546176	143.18404013849795	632.7601773804054	26.448007414117452
sub-8451275	R	475.5281333038584	1047.4242936223743	130.49603658169508	325.05609112232924	183.520051445812	141.264039600268	632.4641772974283	40.38401132076979
sub-6752784	L	520.7966295070946	699.5314727704972	122.93520438764244	323.8299042368308	101.17534521315248	111.68727718200536	513.7406751718372	15.319900852628052
sub-6752784	R	428.5012268247083	900.6581711182371	113.7832636171952	309.09399960469455	142.2470794050023	127.23117658495904	546.4204636747018	18.26388179976493
sub-9646699	L	422.6248072721064	810.8975489269942	108.32020690664648	335.4966408452019	127.85624422319232	115.43222049158068	554.6570594720542	32.15206141490489
sub-9646699	R	447.0008538337424	873.3136681504548	118.8322269860655	296.9205671595409	149.40828539058566	115.46422055270524	555.1930604958907	40.61607758235186
sub-6276475	L	497.86170528735965	986.0594551172107	118.77545254770666	328.86248422786593	118.74345269519836	118.19945520255716	610.757184936665	20.407905937172472
sub-6276475	R	425.86203714367	1005.0513675808908	97.03955273143949	257.2788141667843	128.02340992260724	127.03941445797682	583.1653121113777	12.047944469377398
sub-7651278	L	473.36101439781487	915.097961026244	110.032235795632	304.1766518410295	139.3682986618951	135.12828957568854	590.2252648342401	3.3840072518214583
sub-7651278	R	442.7929488914088	1009.0661623971536	113.76824380178005	245.60852633137256	186.1763989701867	147.1763153942302	605.513297596015	0.0
sub-7716381	L	476.79141208156943	853.6869473420084	120.1198518835008	362.9755524247885	118.175854280591	133.90383488684893	558.4233114235103	21.09597398713231
sub-7716381	R	441.2394559197128	954.0388236008584	125.39984537288548	325.05559918284416	186.49577003717425	143.50382304936647	625.8232283145189	10.311987284570932
sub-8858710	L	389.6184224411845	724.1645024716854	116.68872550874949	284.2177671156824	116.8887267522514	106.41666164249182	498.1950975134969	3.7440232783555984
sub-8858710	R	361.09824511781335	757.6207104846835	115.38471740111709	252.7855716869235	132.08082120865583	105.8246579617262	465.3388932310045	14.480090029537678
sub-7101546	L	570.0276104891673	927.157872511074	142.68890377506614	380.72241145186126	145.96892455033958	137.76887261215597	678.6762986574322	14.264090347103776
sub-7101546	R	511.763241449371	973.958168938756	119.3767561186105	359.54627732466906	195.35323734488335	137.36887007858604	680.3563092984259	14.928094552829862
sub-7137567	L	526.4272117624059	1230.239505761303	157.51296099554747	385.42635150812566	181.37710659205916	159.81697505246848	707.0683138640597	29.256178493611515
sub-7137567	R	543.5713163595647	1230.2635059077293	122.93675004411487	315.14592272322625	174.92906725220382	134.07281798589975	737.1324972873554	18.17611089348793
sub-9717999	L	486.020967730321	859.6986363669857	144.03910134453326	375.6056566080079	144.00710154417902	146.39108667057008	605.7562207058072	24.871844825334847
sub-9717999	R	477.98901784140617	923.0582410683857	127.63920366298407	300.07012787181884	201.9907397860661	144.863096203655	614.0281690973788	39.24775513447821
sub-9436688	L	447.2907289462164	863.3092670990154	141.67286435421556	393.8984031965956	149.84091418795288	156.83295684680343	581.1315455166623	33.66420538723469
sub-9436688	R	428.186612390913	970.421920599416	136.28883150592446	312.6579075437039	194.0251837586984	156.36895401589572	622.1157955639064	39.35224009025842
sub-8854398	L	508.698333742097	978.6604897752404	129.25659298710525	341.3935662023723	118.19254222884774	137.8886325880885	603.4987686555833	2.976013652980328
sub-8854398	R	603.2427674811333	978.524489151314	113.32851991429924	295.0093534067273	175.33680438809097	145.8726692162454	629.6028884127736	10.784049473702908
sub-9086990	L	427.4976128516719	761.8428742606193	147.94455816131085	343.4812958771363	113.13642683811486	133.3445030786097	497.2898761620745	40.32015211880207
sub-9086990	R	423.7775988169015	841.1551734879613	112.72042526863515	287.8810861101374	169.3046387480572	126.5044772727415	514.6739417482167	57.92821855004877
sub-8434376	L	503.21549666300416	841.1271586697549	113.17588679678738	298.9677009601146	116.2558837160468	122.78387718647718	536.3514635190368	15.295984700322151
sub-8434376	R	481.1915186922997	868.1111316792667	121.7918781787157	281.6797182522714	153.1358468271792	121.40787856280804	566.40743345581	2.6159973833709955
sub-9329687	L	368.1445746347308	764.2011928372085	95.37614887207748	291.25645462051034	75.70411816611886	117.33618314936756	492.9527694471181	2.8240044079720974
sub-9329687	R	363.0565666928888	768.3291992805898	96.9121512696147	292.32845629379153	85.47213341295719	101.04815772548318	500.7687816470861	5.568008691072464
sub-9573597	L	534.4484609104693	915.7207897212356	118.49610219150782	406.0483501777053	149.88012925721705	136.57611778378487	593.2005115784705	56.43204866722226
sub-9573597	R	534.0804605931044	1098.1529470514506	134.29611581750214	330.46428499370813	175.93615172803402	140.7681213989854	649.9605605285615	49.40004260279238
sub-6166973	L	475.4789155209437	885.7339798053727	127.39170944318175	366.7831634357572	144.00767154525963	127.08771013654768	609.5826096553355	26.64793922100216
sub-6166973	R	403.64707935601473	938.5098594333977	138.1596848834306	333.0232404358685	186.75957403611392	143.7356721656397	580.6786755798385	36.35191708803177
sub-6117051	L	467.6337098367512	877.3632079549134	117.00842782482503	314.0331482179463	131.15247954055667	123.50445157662034	535.4179576802999	59.26421669125557
sub-6117051	R	459.64968064427376	927.1953901592642	107.20039196312428	255.53693433478475	169.11261833645403	114.0324169434607	494.2018069792539	80.45629417710006
sub-9992517	L	379.3044595839456	815.440988028422	117.45614231564105	363.3444402460009	139.13616858422756	141.62417159881443	527.2726388694718	17.216020859777927
sub-9992517	R	390.8084735227749	948.0411486933008	125.6081521930173	329.2723989626393	180.1282182522118	142.4801726359874	584.5367082534358	12.416015043854712
sub-9515684	L	429.8314199475572	926.9107491448522	149.18379867821932	363.3035097261891	183.3997525041923	142.2798079950735	593.0151997329667	20.43197242729366
sub-9515684	R	427.5914229704067	1005.19864349626	119.08783929236232	314.99157492257655	201.4877280946821	147.5278009129688	637.039140323177	21.53597093746066
sub-6317665	L	418.0205160183832	840.6169938985258	140.2388311829418	397.1166902408004	99.58317002654076	144.59879484493285	552.4193958742544	18.9678419129923
sub-6317665	R	411.6125694252551	889.0405903132632	127.34293866343796	311.4054045993835	127.29493906348944	121.05499107018112	562.5953110633418	32.063732765614986
sub-8959211	L	461.2097400398925	853.6592206628993	141.62453431729227	362.8333688881248	121.26445750333367	129.90449010021985	552.21808339376	18.57607008330524
sub-8959211	R	499.9698862731457	867.2512719426304	109.16041183751076	316.97719588316977	156.82459166366607	121.15245708078146	555.2340947724879	35.448133737780154
sub-7268178	L	471.0097221806645	883.5312305074185	114.50441866926847	338.3772372286767	129.55247369036078	130.50447717122734	560.7300502303988	16.24005937948823
sub-7268178	R	462.5936914086342	1006.5076801534742	119.52843703888357	277.2570137511939	168.0006142705679	124.83245643228292	610.2342312354594	30.8321127332747
sub-7956199	L	460.9524511890486	1028.6730068847537	159.09615572635084	357.9123503314331	159.81615643110126	152.38414915651083	604.6565918494016	42.00004111044109
sub-7956199	R	477.8404677193612	1070.8570481752977	140.048137081787	294.648288407363	201.440197173506	158.4641551077366	616.9846039162949	31.768031095154583
sub-8151667	L	407.8653963394463	832.994851782918	118.00840400531888	370.4572682715952	180.60061829164624	134.39246009662747	528.2818085886538	34.14411689341068
sub-8151667	R	364.8812491819263	914.1551296375692	114.9763936251402	309.44905940815806	202.92069470509887	131.1524490043521	542.7138579972088	32.3041105940938
sub-6631671	L	380.849259512499	770.7945491066203	114.75237949937582	330.8730942355469	171.27256641816348	122.76040598284452	490.6016224762425	31.832105272449557
sub-6631671	R	355.45717553794384	952.7711509242654	132.7924391599372	293.24896980822086	149.29649374075234	118.18439084943384	560.049852149561	21.440070904791355
sub-9559806	L	538.8396492181346	1075.831299639307	162.75189404934645	457.4957021726296	149.96790237165987	160.81589530967176	703.93554174155	24.02398436050862
sub-9559806	R	575.9836250375956	1166.6632405081764	126.3679177351296	343.6877762610093	206.30386569723487	162.1438944451511	739.623518508859	29.20798098575324
sub-8724991	L	426.25279476866126	901.6412200592458	141.48693608120084	359.69329526647925	155.50283068791032	138.35095966234803	520.068089319393	54.69558871351183
sub-8724991	R	425.0448038522154	885.449341814965	133.45499647781253	303.2537196669728	182.23062970675528	143.2949224859476	544.7319038584828	31.79976087994873
sub-7530670	L	523.1458519073203	976.1394554795696	152.8965412452817	385.3293640445918	183.0966481519863	156.48055393248796	677.954399921	11.200039647519588
sub-7530670	R	629.9622300313786	1025.2516293339431	156.33655342273414	335.7531885476783	245.78487006481737	168.22459550574422	699.9304777150974	27.32009671162814
sub-6732374	L	617.9689645841718	937.4894633218646	128.1762000694871	382.48859702423215	144.6402257680893	146.4242285527289	650.4090152196586	18.816029369831085
sub-6732374	R	489.1207634657621	1114.0977389886975	148.00823102518916	315.8564930185676	166.34425964578986	142.66422268375754	673.2250508330762	30.120047014206648
sub-6291976	L	550.7130519384518	997.2899049622938	110.224210543558	402.088768045418	186.0003552865237	170.31232532020658	654.4732501348481	82.35215730406344
sub-6291976	R	484.2169249216095	1072.978049537167	123.7122363075614	369.2007052246481	236.39245154242963	187.45635806769133	661.969264453277	85.20016274414957
sub-6771081	L	492.44727811962366	977.6065669227391	122.46382047981024	389.41542915441096	136.66379966400564	146.94378459453583	623.6630857698619	12.943981025367975
sub-6771081	R	539.8072086945176	1034.8304830379784	102.71184943430126	327.3915200755	161.0477639194578	143.42378975450993	658.7270343694836	29.88795618712902
sub-7888815	L	463.8229421060532	840.8780821133405	117.1917327074334	329.9272474972531	133.74369495548308	139.27968232892454	560.1827223272994	34.071922288276255
sub-7888815	R	419.4070434104651	931.6058751801028	120.8317244052887	294.00732942391187	150.81565601751208	141.0636782599613	542.6227623783052	28.57593482360244
sub-7079074	L	464.5900749843568	794.9887059871107	116.62351677380502	388.4943902846426	120.91949897352606	137.63942969497293	571.8936303751543	8.50396476406604
sub-7079074	R	428.9502226570621	1025.555750639178	129.23946449998766	292.5427878573537	250.9109603576362	143.6474048011005	669.869224416092	9.111962244845929
sub-8127165	L	492.7831055242568	960.4222566885874	114.15179279726	371.38332588318735	112.9437949899584	134.8397552454844	626.6468625413254	4.303992187604308
